feature,matched_col,comparison,n,events,logrank_p,hr,hr_p,hr_ci_low,hr_ci_high,c_index,plot,plot_stats_txt,cred_reason
APCAF||ECM_Remodeling_Signature,APCAF||ECM_Remodeling_Signature,overweight_vs_normal,125,69,0.04775799821388593,0.9314971236388249,0.6825219315907629,0.6629875376784131,1.3087529433596714,0.5316633266533066,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__APCAFECM_Remodeling_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__APCAFECM_Remodeling_Signature.txt,obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_hdi=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=0.798; obese_vs_overweight_prob_gt_0.1=0.817; obese_vs_overweight_prob_gt_0.2=0.626; obese_vs_overweight_prob_gt_0.2=0.645; obese_vs_overweight_prob_gt_0.3=0.489; obese_vs_overweight_prob_gt_0.3=0.503; obese_vs_overweight_prob_gt_0.5=0.292; obese_vs_overweight_prob_gt_0.5=0.295; obese_vs_overweight_prob_sig=0.350; obese_vs_overweight_prob_sig=0.504; overweight_credible=0.000; overweight_credible_hdi=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.750; overweight_prob_gt_0.1=0.755; overweight_prob_gt_0.2=0.514; overweight_prob_gt_0.2=0.527; overweight_prob_gt_0.3=0.343; overweight_prob_gt_0.3=0.354; overweight_prob_gt_0.5=0.166; overweight_prob_gt_0.5=0.168; overweight_vs_normal_prob_positive=0.895; overweight_vs_normal_prob_positive=0.952; overweight_vs_normal_prob_sig=0.632; overweight_vs_normal_prob_sig=0.664; prob_positive=0.560; prob_positive=0.596
MONOCYTES||Fatty_Acid_Oxidation_Signature,MONOCYTES||Fatty_Acid_Oxidation_Signature,overweight_vs_normal,125,69,0.04844493102703099,1.21663614348439,0.3213764937295449,0.8257345901359542,1.792589923341905,0.5238476953907816,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__MONOCYTESFatty_Acid_Oxidation_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__MONOCYTESFatty_Acid_Oxidation_Signature.txt,obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_hdi=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=0.011; obese_vs_overweight_prob_gt_0.1=0.026; obese_vs_overweight_prob_gt_0.2=0.000; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.148; obese_vs_overweight_prob_sig=0.152; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.445; overweight_prob_gt_0.2=0.000; overweight_prob_gt_0.3=0.000; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=0.021; overweight_vs_normal_prob_positive=0.028; overweight_vs_normal_prob_sig=0.370; overweight_vs_normal_prob_sig=0.404; prob_positive=0.135; prob_positive=0.165
MONOCYTES||Hypoxia_Response_Signature,MONOCYTES||Hypoxia_Response_Signature,overweight_vs_normal,125,69,0.020730455519732974,1.7653605071999308,0.0014228978786550886,1.2450166379787784,2.5031775683260538,0.587374749498998,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__MONOCYTESHypoxia_Response_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__MONOCYTESHypoxia_Response_Signature.txt,obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_hdi=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=0.011; obese_vs_overweight_prob_gt_0.1=0.026; obese_vs_overweight_prob_gt_0.2=0.000; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.085; obese_vs_overweight_prob_sig=0.106; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.445; overweight_prob_gt_0.2=0.000; overweight_prob_gt_0.3=0.000; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=0.008; overweight_vs_normal_prob_sig=0.473; overweight_vs_normal_prob_sig=0.478; prob_positive=0.226; prob_positive=0.228
MONOCYTES||Lipogenesis_Activity_Signature,MONOCYTES||Lipogenesis_Activity_Signature,overweight_vs_normal,125,69,0.01666469023645603,0.735014012563792,0.20044451101626196,0.4587861596371893,1.1775542642619288,0.5599198396793588,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__MONOCYTESLipogenesis_Activity_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__MONOCYTESLipogenesis_Activity_Signature.txt,obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_hdi=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=0.011; obese_vs_overweight_prob_gt_0.1=0.026; obese_vs_overweight_prob_gt_0.2=0.000; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.169; obese_vs_overweight_prob_sig=0.179; overweight flag hdi=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.445; overweight_prob_gt_0.2=0.000; overweight_prob_gt_0.3=0.000; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=0.026; overweight_vs_normal_prob_positive=0.037; overweight_vs_normal_prob_sig=0.332; overweight_vs_normal_prob_sig=0.375; prob_positive=0.115; prob_positive=0.144
NK CELLS||Cellular_Stress_Response_Signature,NK CELLS||Cellular_Stress_Response_Signature,overweight_vs_normal,125,69,0.002420602545870551,1.5432359551721702,0.00801409423955274,1.1198081541863962,2.126772522983198,0.5559118236472946,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__NK_CELLSCellular_Stress_Response_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__NK_CELLSCellular_Stress_Response_Signature.txt,HDI<0; obese vs overweight flag hdi=True; obese vs overweight flag=True; obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=1.000; obese_vs_overweight_prob_gt_0.2=0.574; obese_vs_overweight_prob_gt_0.2=0.596; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.990; obese_vs_overweight_prob_sig=0.992; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.908; overweight_prob_gt_0.1=0.946; overweight_prob_gt_0.2=0.000; overweight_prob_gt_0.3=0.000; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=0.999; overweight_vs_normal_prob_sig=0.814; overweight_vs_normal_prob_sig=0.824; prob_positive=0.000
NK CELLS||ER_Stress_Response_Signature,NK CELLS||ER_Stress_Response_Signature,overweight_vs_normal,125,69,0.002668565422140555,1.609563881285949,0.012423634476128306,1.108265963604176,2.337612065171724,0.5841683366733467,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__NK_CELLSER_Stress_Response_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__NK_CELLSER_Stress_Response_Signature.txt,HDI<0; obese vs overweight flag hdi=True; obese vs overweight flag=True; obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=1.000; obese_vs_overweight_prob_gt_0.2=0.574; obese_vs_overweight_prob_gt_0.2=0.596; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.989; obese_vs_overweight_prob_sig=0.990; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.908; overweight_prob_gt_0.1=0.946; overweight_prob_gt_0.2=0.000; overweight_prob_gt_0.3=0.000; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=0.998; overweight_vs_normal_prob_sig=0.791; overweight_vs_normal_prob_sig=0.803; prob_positive=0.000
NK CELLS||Hypoxia_Response_Signature,NK CELLS||Hypoxia_Response_Signature,overweight_vs_normal,125,69,0.021530251782286732,2.004013635327959,0.0003049190676956122,1.3741688148074396,2.9225453287143246,0.6016032064128256,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__NK_CELLSHypoxia_Response_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__NK_CELLSHypoxia_Response_Signature.txt,HDI<0; obese vs overweight flag hdi=True; obese vs overweight flag=True; obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=1.000; obese_vs_overweight_prob_gt_0.2=0.574; obese_vs_overweight_prob_gt_0.2=0.596; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.985; obese_vs_overweight_prob_sig=0.986; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.908; overweight_prob_gt_0.1=0.946; overweight_prob_gt_0.2=0.000; overweight_prob_gt_0.3=0.000; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=0.999; overweight_vs_normal_prob_sig=0.809; overweight_vs_normal_prob_sig=0.814; prob_positive=0.000
NK_CELLS||Cell_Migration_Signature,NK_CELLS||Cell_Migration_Signature,overweight_vs_normal,125,69,0.046878452722966125,1.0168930919841543,0.9397388307226102,0.6586508614264907,1.5699843742487876,0.45230460921843685,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__NK_CELLSCell_Migration_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__NK_CELLSCell_Migration_Signature.txt,HDI<0; obese vs overweight flag hdi=True; obese vs overweight flag=True; obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=1.000; obese_vs_overweight_prob_gt_0.2=0.574; obese_vs_overweight_prob_gt_0.2=0.596; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.984; obese_vs_overweight_prob_sig=0.985; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.908; overweight_prob_gt_0.1=0.946; overweight_prob_gt_0.2=0.000; overweight_prob_gt_0.3=0.000; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=0.998; overweight_vs_normal_prob_sig=0.775; overweight_vs_normal_prob_sig=0.796; prob_positive=0.000
NK_CELLS||Cellular_Stress_Response_Signature,NK_CELLS||Cellular_Stress_Response_Signature,overweight_vs_normal,125,69,0.002420602545870551,1.5432359551721702,0.00801409423955274,1.1198081541863962,2.126772522983198,0.5559118236472946,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__NK_CELLSCellular_Stress_Response_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__NK_CELLSCellular_Stress_Response_Signature.txt,HDI<0; obese vs overweight flag hdi=True; obese vs overweight flag=True; obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=1.000; obese_vs_overweight_prob_gt_0.2=0.574; obese_vs_overweight_prob_gt_0.2=0.596; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.991; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.908; overweight_prob_gt_0.1=0.946; overweight_prob_gt_0.2=0.000; overweight_prob_gt_0.3=0.000; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=0.999; overweight_vs_normal_prob_sig=0.818; overweight_vs_normal_prob_sig=0.819; prob_positive=0.000
NK_CELLS||ER_Stress_Response_Signature,NK_CELLS||ER_Stress_Response_Signature,overweight_vs_normal,125,69,0.005646668289313442,1.5046982929389219,0.027341926350878388,1.0467282939029612,2.1630417042908414,0.5777555110220441,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__NK_CELLSER_Stress_Response_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__NK_CELLSER_Stress_Response_Signature.txt,HDI<0; obese vs overweight flag hdi=True; obese vs overweight flag=True; obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=1.000; obese_vs_overweight_prob_gt_0.2=0.574; obese_vs_overweight_prob_gt_0.2=0.596; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.989; obese_vs_overweight_prob_sig=0.990; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.908; overweight_prob_gt_0.1=0.946; overweight_prob_gt_0.2=0.000; overweight_prob_gt_0.3=0.000; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=0.998; overweight_vs_normal_prob_positive=0.999; overweight_vs_normal_prob_sig=0.793; overweight_vs_normal_prob_sig=0.809; prob_positive=0.000; prob_positive=0.001
NK_CELLS||ER_Stress_Signature,NK_CELLS||ER_Stress_Signature,overweight_vs_normal,125,69,0.002668565422140555,1.609563881285949,0.012423634476128306,1.108265963604176,2.337612065171724,0.5841683366733467,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__NK_CELLSER_Stress_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__NK_CELLSER_Stress_Signature.txt,HDI<0; obese vs overweight flag hdi=True; obese vs overweight flag=True; obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=1.000; obese_vs_overweight_prob_gt_0.2=0.574; obese_vs_overweight_prob_gt_0.2=0.596; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.988; obese_vs_overweight_prob_sig=0.989; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.908; overweight_prob_gt_0.1=0.946; overweight_prob_gt_0.2=0.000; overweight_prob_gt_0.3=0.000; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=0.997; overweight_vs_normal_prob_positive=0.999; overweight_vs_normal_prob_sig=0.794; overweight_vs_normal_prob_sig=0.807; prob_positive=0.000
NK_CELLS||Hedgehog_Signaling_Signature,NK_CELLS||Hedgehog_Signaling_Signature,overweight_vs_normal,125,69,0.007931015835948534,0.6249203944077627,0.02854955310198745,0.41026711052673076,0.9518810777821517,0.5763527054108216,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__NK_CELLSHedgehog_Signaling_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__NK_CELLSHedgehog_Signaling_Signature.txt,HDI<0; obese vs overweight flag hdi=True; obese vs overweight flag=True; obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=1.000; obese_vs_overweight_prob_gt_0.2=0.574; obese_vs_overweight_prob_gt_0.2=0.596; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.986; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.908; overweight_prob_gt_0.1=0.946; overweight_prob_gt_0.2=0.000; overweight_prob_gt_0.3=0.000; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=0.998; overweight_vs_normal_prob_positive=0.999; overweight_vs_normal_prob_sig=0.802; overweight_vs_normal_prob_sig=0.813; prob_positive=0.000
NK_CELLS||Migration_Signature,NK_CELLS||Migration_Signature,overweight_vs_normal,125,69,0.046878452722966125,1.0168930919841543,0.9397388307226102,0.6586508614264907,1.5699843742487876,0.45230460921843685,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__NK_CELLSMigration_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__NK_CELLSMigration_Signature.txt,HDI<0; obese vs overweight flag hdi=True; obese vs overweight flag=True; obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=1.000; obese_vs_overweight_prob_gt_0.2=0.574; obese_vs_overweight_prob_gt_0.2=0.596; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.981; obese_vs_overweight_prob_sig=0.985; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.908; overweight_prob_gt_0.1=0.946; overweight_prob_gt_0.2=0.000; overweight_prob_gt_0.3=0.000; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=0.997; overweight_vs_normal_prob_positive=0.998; overweight_vs_normal_prob_sig=0.778; overweight_vs_normal_prob_sig=0.794; prob_positive=0.000
NK_CELLS||TGF_Beta_Signaling_Signature,NK_CELLS||TGF_Beta_Signaling_Signature,overweight_vs_normal,125,69,0.04416482534933467,1.3723619365000685,0.1459373364581382,0.8957105238919922,2.102662896680805,0.5679358717434869,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__NK_CELLSTGF_Beta_Signaling_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__NK_CELLSTGF_Beta_Signaling_Signature.txt,HDI<0; obese vs overweight flag hdi=True; obese vs overweight flag=True; obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=1.000; obese_vs_overweight_prob_gt_0.2=0.574; obese_vs_overweight_prob_gt_0.2=0.596; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.990; obese_vs_overweight_prob_sig=0.991; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.908; overweight_prob_gt_0.1=0.946; overweight_prob_gt_0.2=0.000; overweight_prob_gt_0.3=0.000; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=0.998; overweight_vs_normal_prob_positive=0.999; overweight_vs_normal_prob_sig=0.815; overweight_vs_normal_prob_sig=0.825; prob_positive=0.000
PERICYTES_SMC||Adipokine_Response_Signature,PERICYTES_SMC||Adipokine_Response_Signature,overweight_vs_normal,125,69,0.022226634045476142,3.004141387586557,0.0014423024819324697,1.527006133036073,5.910169763802307,0.6101202404809619,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__PERICYTES_SMCAdipokine_Response_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__PERICYTES_SMCAdipokine_Response_Signature.txt,obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_hdi=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=0.282; obese_vs_overweight_prob_gt_0.1=0.335; obese_vs_overweight_prob_gt_0.2=0.000; obese_vs_overweight_prob_gt_0.2=0.002; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.342; obese_vs_overweight_prob_sig=0.383; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.786; overweight_prob_gt_0.1=0.873; overweight_prob_gt_0.2=0.000; overweight_prob_gt_0.2=0.004; overweight_prob_gt_0.3=0.000; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=0.992; overweight_vs_normal_prob_positive=0.998; overweight_vs_normal_prob_sig=0.701; overweight_vs_normal_prob_sig=0.737; prob_positive=0.038; prob_positive=0.079
PERICYTES_SMC||Calcium_Signaling_Signature,PERICYTES_SMC||Calcium_Signaling_Signature,overweight_vs_normal,125,69,0.033748761882100686,1.9041039168511698,0.027482598212940815,1.0740772577841218,3.375559532512396,0.5423847695390781,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__PERICYTES_SMCCalcium_Signaling_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__PERICYTES_SMCCalcium_Signaling_Signature.txt,obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_hdi=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=0.282; obese_vs_overweight_prob_gt_0.1=0.335; obese_vs_overweight_prob_gt_0.2=0.000; obese_vs_overweight_prob_gt_0.2=0.002; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.312; obese_vs_overweight_prob_sig=0.367; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.786; overweight_prob_gt_0.1=0.873; overweight_prob_gt_0.2=0.000; overweight_prob_gt_0.2=0.004; overweight_prob_gt_0.3=0.000; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=0.997; overweight_vs_normal_prob_positive=0.999; overweight_vs_normal_prob_sig=0.732; overweight_vs_normal_prob_sig=0.797; prob_positive=0.050; prob_positive=0.089
PERICYTES_SMC||ER_Stress_Response_Signature,PERICYTES_SMC||ER_Stress_Response_Signature,overweight_vs_normal,125,69,0.0006477265532937232,2.6955037488363307,0.00011779388724179425,1.6272241553469509,4.465113448639494,0.592685370741483,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__PERICYTES_SMCER_Stress_Response_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__PERICYTES_SMCER_Stress_Response_Signature.txt,obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_hdi=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=0.282; obese_vs_overweight_prob_gt_0.1=0.335; obese_vs_overweight_prob_gt_0.2=0.000; obese_vs_overweight_prob_gt_0.2=0.002; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.341; obese_vs_overweight_prob_sig=0.374; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.786; overweight_prob_gt_0.1=0.873; overweight_prob_gt_0.2=0.000; overweight_prob_gt_0.2=0.004; overweight_prob_gt_0.3=0.000; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=0.998; overweight_vs_normal_prob_positive=1.000; overweight_vs_normal_prob_sig=0.771; overweight_vs_normal_prob_sig=0.849; prob_positive=0.045; prob_positive=0.087
PERICYTES_SMC||Senescence_Signature,PERICYTES_SMC||Senescence_Signature,overweight_vs_normal,125,69,0.01532208383219344,2.3756133468295118,0.001402234199365223,1.3970075373457167,4.039733947575625,0.5813627254509018,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__PERICYTES_SMCSenescence_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__PERICYTES_SMCSenescence_Signature.txt,obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_hdi=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=0.282; obese_vs_overweight_prob_gt_0.1=0.335; obese_vs_overweight_prob_gt_0.2=0.000; obese_vs_overweight_prob_gt_0.2=0.002; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.366; obese_vs_overweight_prob_sig=0.385; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.786; overweight_prob_gt_0.1=0.873; overweight_prob_gt_0.2=0.000; overweight_prob_gt_0.2=0.004; overweight_prob_gt_0.3=0.000; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=0.996; overweight_vs_normal_prob_positive=1.000; overweight_vs_normal_prob_sig=0.732; overweight_vs_normal_prob_sig=0.802; prob_positive=0.030; prob_positive=0.075
